,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
0,"4,6",16%,Lucio Fulci,Piero RegnoliLucio FulciAntonio Tentori,"Un equipo arqueológico desata accidentalmente en Sicilia los fantasmas vengativos de cinco monjas demoníacas que fueron asesinadas 500 años antes, y los fantasmas se proponen ahora matar al grupo y a la gente del pueblo por igual.",1h 28min,Demonia
1,"6,0",--,Alain Robak,Serge CukierAlain Robak,"Cuando una extraña criatura se mete en el útero de una mujer, se convierte en una asesina para alimentar el pequeño terror que crece dentro de ella.",1h 28min,Baby Blood
2,"3,9",--,Álvaro Sáenz de Heredia,Álvaro Sáenz de HerediaAlejandro Pose,"El Conde de Capranegra, acompañado de su chambelán, viaja a Soborlskaia para reclamar el castillo de su tatarabuelo, muerto en extrañas circunstancias. Pero para conseguir la fortuna primero debe superar una difícil prueba.",1h 28min,Aquí huele a muerto... (¡pues yo no he sido!)
3,"4,7",--,Paul Ziller,Joyce Snyder,"Young Sid es atacado con ácido como novatada. Años después, volverá a la universidad para sembrar el terror entre su compañeros de la fraternidad.",1h 26min,Noche de novatos
4,"4,6",--,Alec Mills,Robert Brennan,"Un asesino en serie anda suelto en un colegio femenino, donde estrangula a las niñas con un trozo de alambre de espino.",1h 40min,Pesadilla en la medianoche
5,"4,0",20%,Yakov Bentsvi,Ruben GordonEd HuntSteve Schoenberg,"Billy Hamilton, high-school football star, and his girlfriend, Allyson, are kidnapped from Lover's Lane by a pair of armed men who helicopter them to an underground location hidden out in the desert. At this location, ""Queen"" Diana forces Billy to become a gladiator in death-matches which are bet on by jaded millionaires. Meanwhile, the facility's guards use Allyson f... Leer todo",1h 30min,Legion of Iron
6,"6,1",--,Clifton Ko,Man Fai Ng,"Añade un argumento en tu idioma
A group of college kids discovers the remains of an evil warlord from an old cave and brings it to their dormitory, which ultimately awakens the warlord's ghost.",1h 28min,Hoi sum gwai gau hoi sum gwai
7,"4,6",--,Ron OliverPeter R. Simpson,Ron Oliver,"The malevolent spirit of Mary Lou Maloney returns to Hamilton High, where she manipulates a naive male student into helping her wreak havoc on the school.",1h 37min,Escuela de terror
8,"6,2",--,Brian Yuzna,Zeph E. DanielRick FryH.P. Lovecraft,Los doctores Herbert West y Dan Cain descubren el secreto para crear vida humana y proceden a crear a la mujer perfecta a partir de tejido muerto.,1h 36min,La novia de Re-Animator
9,"5,9",--,John Lafia,Don Mancini,La madre de Andy es enviada al hospital psiquiátrico local y el joven es enviado a una casa de acogida donde el muñeco Chucky intenta robarle el alma.,1h 24min,Muñeco diabólico 2
10,"6,8",--,Wei Tung,Kan-Cheung TsangChi-Leung Shum,"Añade un argumento en tu idioma
A former cop rejoins the police department to investigate a drug ring that employs ghosts and vampires.",1h 27min,Qu mo jing cha
11,"5,5",--,Dirk Campbell,Mycal MillerJohn Wolskel,"When a motorbike gang kills an occultist, the evil spirit he was summoning inhabits a damaged bike. The bike is then bought and restored, but reveals its true nature when it tries to exact vengance on the gang, and anyone else who gets in its way.",1h 41min,Yo compré una moto vampiro
12,"4,4",--,Somtow Sucharitkul,Somtow Sucharitkul,"Un variopinto grupo de personas realiza un viaje arqueológico a México para visitar unas ruinas mayas, pero se encuentran con un grupo de mexicanos que intentan revivir un antiguo ritual mortal.",1h 32min,La maldición del templo Azteca
13,"3,2",--,Raffaele DonatoJoe D'Amato,George Nelson Ott,Varios jóvenes tienen que detener un antiguo mal nativo americano en forma de tiburón asesino que está atacando a una pequeña comunidad playera.,1h 34min,Tiburón: Duelo a muerte
14,"4,0",16%,George Eastman,George Eastman,An anti-aging serum is being developed by a scientist. When he loses his funding he uses it on himself with dire results.,1h 36min,Metamorphosis
15,"4,6",--,Andrew Prowse,Frederick BaileyDavid PhillipsJohn Trayne,"Añade un argumento en tu idioma
Two U.S. Marine investigators looking into a series of grisly murders in Manila discover that the crimes are tied to an amulet with a 400-year-old curse on it that has unleashed supernatural forces which can possess people.",1h 28min,Enemigo sobrenatural
16,"6,4",--,Jörg Buttgereit,Jörg ButtgereitFranz Rodenkirchen,"Añade un argumento en tu idioma
Seven episodes, each taking place on a different day of the week, on the theme of suicide and violent death.",1h 20min,El rey de la muerte
17,"4,8",--,Tobe Hooper,Tobe HooperHoward Goldberg,"A young man finds out that his parents had been used in an atomic-weapons experiment shortly before he was born, and that the results have had some unexpected effects on him.",1h 37min,Combustión espontánea
18,"5,9",--,Larry Cohen,Larry Cohen,"A comic-book artist meets a woman on the NYC streets, but after a quick flirtation, she suddenly collapses and is picked up by an old ambulance. He checks all the hospitals in the area, but the woman has disappeared.",1h 36min,La ambulancia
19,"6,1",--,Craig R. Baxley,Jonathan TydorDavid Koepp,Un policía renegado se ve obligado a trabajar con un agente del FBI para acabar con un grupo de traficantes de drogas con planes siniestros.,1h 31min,Dark Angel: Ángel de la muerte
20,"6,3",--,Stephen Hopkins,Jim ThomasJohn Thomas,"En mitad de una guerra de bandas en 1997, un sofisticado cazador alienígena acecha a los ciudadanos de Los Ángeles. El único hombre que se interpondrá entre él y su presa es el veterano de la policía Mike Harrigan.",1h 48min,Depredador 2
21,"4,8",--,Bob Logan,Bob Logan,"Parody of El exorcista (1973), with Linda Blair once again possessed by Satan, and Leslie Nielsen as the exorcist.",1h 20min,Reposeída
22,"5,2",--,James Bond III,James Bond III,"Añade un argumento en tu idioma
An evil succubus is preying on libidinous black men in New York City, and all that stands in her way is a minister-in-training, an aspiring actor, and a cop who specializes in cases involving the supernatural.",1h 35min,Tentación diabólica
23,"4,1",--,Malcolm Marmorstein,Malcolm Marmorstein,Un reportero televisivo está investigando un caso criminal y es asesinado por los malhechores. Resucita como un zombie y trata de resolver su propio homicidio de forma un tanto cómica.,1h 34min,Los muertos no mueren
24,"6,7",--,Philip Ridley,Philip Ridley,"En la década de 1950, un niño que vive con su problemática familia en una zona rural de Estados Unidos fantasea con que una viuda vecina es en realidad un vampiro, responsable de una serie de desapariciones en la zona.",1h 36min,La piel que brilla
25,"3,3",--,John McBrearty,John McBreartyLynette McBrearty,"Añade un argumento en tu idioma
A group of sorority girls go up to a cabin in the woods accompanied by some boys. To their dismay, there is an escaped convict on the loose as well as the uncle of one of the girls. It's too bad that Uncle Ray is possessed by an Indian spirit turning him into a monster with a need for human blood.",1h 25min,Sorority Girls and the Creature from Hell
26,"4,9",--,Louis Mathew,Alan Stewart,"Añade un argumento en tu idioma
A millionaire's irresponsible decision to dump millions of gallons of toxic waste into public waters comes back to haunt him.",1h 30min,Cyborg Químico
27,"4,4",--,Giannetto De Rossi,Fabrizio De AngelisGiannetto De RossiDardano Sacchetti,"Añade un argumento en tu idioma
The Caribbean swamps which is to be made into a holiday resort is terrorized again by a second monstrous crocodile which is killing off anyone unfortunate to be on the water.",1h 27min,Killer Crocodile 2
28,"7,4",--,Adrian Lyne,Bruce Joel Rubin,"En duelo por la muerte de su hijo, un atormentado veterano de la guerra de Vietnam intenta descubrir su pasado mientras sufre un grave caso de disociación. Para ello, debe descifrar la realidad y la vida a partir de sus propios delirios.",1h 53min,La escalera de Jacob
29,"4,8",--,Tibor Takács,Michael Nankin,"Four teens summon forth a diminuitive, demonic minion from The Other Side to do their bidding and grant their wishes, but of course, they must all ultimately pay the price...",1h 33min,La puerta 2
30,"6,5",--,William Peter Blatty,William Peter Blatty,Un lugarteniente de policía descubre más de lo que esperaba durante la investigación de una serie de asesinatos que parecen obra de un asesino difunto.,1h 50min,El exorcista III
31,"5,4",--,Michael Lehmann,Michael LehmannRedbeard Simmons,"Modelling themselves after an idyllic cookie-cutter suburban 1950s family, a colony of insects move from South America into the United States with the intent of getting access to the nation's nuclear resources.",1h 30min,Estos terrícolas están locos
32,"6,2",--,John Harrison,Michael McDowellArthur Conan DoyleStephen King,Un niño cuenta tres historias de horror para distraer a una bruja que planea comérselo.,1h 33min,El gato infernal
33,"6,2",--,Bret McCormick,Gary Kennamer,"Añade un argumento en tu idioma
Escaped mass murderer goes on a rampage and is hunted by the cop who sent him up the first time.",1h 30min,Highway to Hell
34,"5,0",39%,Glenn Takakjian,Glenn Takakjian,"Añade un argumento en tu idioma
A virus from outer space transforms a bio-researcher into a blood thirsty monster. Chief researcher Dr. Vialini doesn't want the cops and public to know about this secret experiment. But he becomes lunch very soon. Its first victim is the lab's security guard. Suddenly, the guard's daughters get worried about him and go to the lab to retrieve their father. However, th... Leer todo",1h 38min,Metamorphosis: The Alien Factor
35,"6,2",--,Andrew Lau,Chak-Chi Lok,"Añade un argumento en tu idioma
""Vampire Buster"" Lam Ching-Ying returns as Master Gao in this vampire-filled adventure. Here, he joins forces with his colleagues in ridding their village of restless ghosts, Chinese vampires and zombies. Meanwhile, Gao must also deal with his corrupted senior colleague and a beautiful female ghost, who befriended his two apprentices.",1h 28min,Jiang shi zhi zun
36,"5,0",--,Chuo-Chi Leung,Kong Mou,"Añade un argumento en tu idioma
1391: The good Chiang Su-Su manages to defeat the evil spirit Elf Fox, but has her soul transferred to a jasper incense holder and remains dormant for hundreds of years. In 1991 the Elf Fox returns to lethal life to wreak havoc on modern Hong Kong. The Elf Fox needs to absorb the souls of 108 men in order to obtain her full power. It's up to Su-Su's sweet descendant Y... Leer todo",1h 31min,Meng gui hu li jing
37,"5,5",--,John Day,Arthur BaystingJohn DayClinton Phillips,"Añade un argumento en tu idioma
A lawyer moves in to a rural homestead, and during his first night a beautiful ghostly woman makes love to him, in his sleep. Soon his dreams become more engrossing than his everyday world and girlfriend.",1h 31min,El retorno
38,"5,2",--,Ernest Farino,Joseph DoughertyDave Edison,Una víctima de violación regresa de entre los muertos para vengarse de quienes la ultrajaron.,1h 34min,Seducción asesina
39,"4,5",--,David Schmoeller,Daniel Ljoka,"Añade un argumento en tu idioma
An old man, who has been near a fallen meteor, starts to get younger and younger, with a terrible thirst for blood.",1h 43min,The Arrival
40,"4,6",31%,Francis Teri,Francis Teri,"A pregnant woman reluctantly goes to an illegal abortion clinic, which also doubles as a brothel, only to have her aborted mutated fetus attack everyone at the clinic.",1h 29min,The Suckling
41,"5,1",60%,George Mihalka,Mark McQuade CrawfordWilliam CrawfordMiguel Tejada-Flores,"Añade un argumento en tu idioma
The college student Patrick Costello shares an apartment with his childhood friend Nick and has a crush on his professor Laurel Young. Patrick has premonitions through dreams and daydreams since he was a kid and recently he is foreseeing the deaths of young women. He succeeds on dating Laurel and soon he learns that she is also dating her friend and also professor The... Leer todo",1h 32min,Psychic
42,"4,3",--,Jim Wynorski,Erik Greenberg AnjouRick GlassmanBrian Helgeland,Un servicio telefónico aparentemente inofensivo dota a un malvado profesor de poderes de ultratumba.,1h 33min,976 Evil II El elemento astral
43,"7,0",--,Ngai Choi Lam,Tetsuya SaruwatariMasahiko TakajoNgai Choi Lam,"Un joven que posee una fuerza sobrehumana, es encarcelado en una prisión privada, donde los reclusos son tratados como esclavos.",1h 31min,Historia de Ricky
44,"4,4",0%,Kristine Peterson,Charles ChiodoEdward ChiodoStephen Chiodo,Unas pequeñas bolas de pelo alienígenas que devoran cualquier cosa o persona a su paso se dirigen a una torre de apartamentos de Los Ángeles.,1h 26min,Critters 3
45,"5,8",--,Mark Peploe,Mark PeploeFrederick Seidel,"A little boy, obsessed with blindness and violence, slowly gets trapped in his own delusions.",1h 31min,Solo en la oscuridad
46,"4,7",--,Rachel Talalay,Wes CravenRachel TalalayMichael De Luca,"Freddy Krueger vuelve una vez más para acechar los sueños de la única superviviente de Springwood, y una mujer cuya conexión personal con Krueger podría ser su ruina.",1h 29min,Pesadilla final: La muerte de Freddy
47,"4,6",--,Hervé Hachuel,Thomas McKelvey CleaverBeverly Gray,"Michael Alvarez y su esposa Susan han heredado un antiguo castillo español, sin saber que viene con una horrible maldición. Michael pronto es atraído a un romance mortal con Diana, que tortura a la familia con pecados inmortales.",1h 20min,Besos en la oscuridad
48,"4,2",32%,Nicholas Jacobs,Christopher OldcornNicholas JacobsPhilip Dolin,"Añade un argumento en tu idioma
A couple move into a bad apartment in a bad neighborhood in New York. The apartment contains a refrigerator, which is the only thing they like in the place. However, they slowly discover that the refrigerator is a monster which kills people in gruesome ways and then sends them to hell. The refrigerator is already gaining mind control over the husband. What will happen... Leer todo",1h 26min,The Refrigerator
49,"4,7",--,Petra Haffter,Ruth RendellPetra Haffter,"Añade un argumento en tu idioma
A strangler known as the Kenbourne Killer has been murdering streetwalkers for 25 years. The police set out to track him down.",1h 50min,Der Mann nebenan
50,"5,4",50%,Jim Groom,Tim DennisonJim GroomRichard Mathews,"Añade un argumento en tu idioma
The horny farmer McDonald has his wicked way with a goat. Life returns to normal for the family, until the goat gives birth! The mutant off spring, called Billy, is tormented by the Farmer's sons, only the daughter feels any pity for him. It isn't long before Billy, who keeps growing bigger, plans revenge...",1h 27min,Revenge of Billy the Kid
51,"4,8",--,Frank Henenlotter,Frank HenenlotterRobert Martin,"Añade un argumento en tu idioma
Duane recovers from his delusional breakdown to find his freakish basket-bound brother Belial will soon become a father. But not everything is joyous as the once tight knit brothers no longer seem to trust each other.",1h 30min,"¿Dónde te escondes, hermano? 3"
52,"6,0",--,Ate de Jong,Brian Helgeland,Una novia que se fuga es llevada al infierno y su prometido debe perseguirla.,1h 34min,Autopista al infierno
53,"6,4",--,Wes Craven,Wes Craven,"Dos adultos y un menor entran en una casa ocupada por un hermano, una hermana y sus hijos robados. Dentro de ella, deben luchar por sus vidas.",1h 42min,El sótano del miedo
54,"4,4",--,Christian Duguay,B.J. NelsonJulie RichardDavid Preston,"Añade un argumento en tu idioma
A young female scanner turns from a sweet young thing into a murderous, power-crazed villain after she takes an experimental drug developed by her father. Her brother, who is also a scanner, is the only one powerful enough to stop her.",1h 41min,Scanners 3: El poder de la mente
55,"3,2",--,Jeff Hathcock,Jeff Hathcock,"Añade un argumento en tu idioma
Sheila Caan is menaced by Satan worshipers on her journey from Brooklyn to Las Vegas. In an effort to find out what happened to her twin sister, she undergoes many treacherous journeys, a number of Satanist slayings, and a number of showers.",1h 30min,La marca de la bestia
56,"4,0",--,Juan Piquer Simón,Juan Piquer SimónH.P. LovecraftLinda Moore,"Añade un argumento en tu idioma
A group of drug dealing petty criminals fleeing from the police take a magician and his daughter hostage; but once they reach his mansion, all hell breaks loose.",1h 32min,La mansión de Cthulhu
57,"4,3",--,Godfrey Ho,Sai-Yin Fong,"Añade un argumento en tu idioma
In the spring of 1935, Japan established a secret base, Unit 731 in Manchuria, where many innocent Chinese, Korean and Mongolian people were killed in grotesque experiments. An idealistic young doctor , Morishima, is horrified by the experiments being performed in the camp and when his fiancée arrives disguised as a Chinese prisoner he sets out to liberate the camp. A... Leer todo",1h 36min,El laboratorio del diablo
58,"3,4",8%,Laura Keats,Jared BradyJerry Daly,"Añade un argumento en tu idioma
At John's funeral, a seemingly kind old man stands near John's widow Hope. He is the master of The Crystal, possessor of its light and terror. Hope accepts The Crystal in good faith, praying it contains New Age love powers. But she has gravely miscalculated.",1h 22min,Crystal Force
59,"4,5",--,Damon Santostefano,John BrancatoDavid CasciMichael Ferris,"Añade un argumento en tu idioma
When a regeneration experiment on his severed arm grows a deadly reptilian creature instead of a limb, a mad scientist uses the serum on homeless crippled veterans to create an army and get his research back from his evil mother.",1h 32min,Plasma mortal
60,"2,4",0%,Michael Rissi,Vivian SchillingEric Parkinson,"Añade un argumento en tu idioma
Four teenagers are killed in a car accident. Two of the teenagers refuse to go with ""The Grim Reaper"" and a race between life and death ensues!",1h 34min,Soultaker
61,"4,8",53%,Jim Wynorski,Mark Thomas McGeeJ.B. Rogers,"Añade un argumento en tu idioma
While doing the inventory for a lingerie outlet in a high rise office building, five attractive women are terrorised by a series of bizarre killings. They suspect that the strange janitor, who witnessed another series of killings years back, is at the bottom of the whole thing. Little do they know the real horror that they face in the end.",1h 17min,Hard to Die
62,"4,8",--,Willard Carroll,Mark E. RogersWillard Carroll,"A Norse runestone is discovered in Western Pennsylvania. The prophecy upon it tells of the Norse great wolf Fenrir (Fenris), and that its release from the stone will bring about Ragnarok --- the end of the world. Archaeologist Sam Stewart and wife Marla find it has some connection to their friend Martin. A young boy named Jacob is haunted by terrifying nightmares of w... Leer todo",1h 45min,La maldición de la piedra
63,"6,2",40%,Dan O'Bannon,H.P. LovecraftBrent V. Friedman,Charles Dexter Ward's wife enlists the help of a private detective to find out what her husband is up to in a remote cabin owned by his family for centuries.,1h 48min,The Resurrected
64,"6,6",--,Robert Zemeckis,Martin DonovanDavid Koepp,Una mujer descubre que hay un tratamiento para la inmortalidad y lo ve como una oportunidad para dejar atrás a una rival.,1h 44min,La muerte os sienta tan bien
65,"7,4",--,Francis Ford Coppola,Bram StokerJames V. Hart,"El centenario vampiro conde Drácula llega a Inglaterra para seducir a la prometida del abogado Jonathan Harker, Mina Murray, y causar estragos en tierra extranjera.",2h 8min,Drácula de Bram Stoker
66,"7,5",--,Peter Jackson,Stephen SinclairFran WalshPeter Jackson,"La madre de un joven es mordida por un mono rata de Sumatra. Se enferma y muere, pero vuelve a la vida, matando y comiendo perros, enfermeras, amigos y vecinos.",1h 44min,Braindead: tu madre se ha comido a mi perro
67,"5,6",--,King Hu,Cheng AhKing Hu,"Añade un argumento en tu idioma
A roving ghost spirit controlled by Ying Yang the Evil paints her face in the guise of a concubine. Her spirit can only be released by a ghostbusting monk who comes to her rescue.",1h 34min,Hua pi zhi: Yin yang fa wang
68,"5,5",--,Anthony Hickox,Peter AtkinsTony RandelClive Barker,Un periodista de investigación debe enviar a Pinhead y sus legiones de regreso al infierno.,1h 37min,Hellraiser III. Infierno en la Tierra
69,"6,7",--,Bernard Rose,Clive BarkerBernard Rose,"Candyman, un fantasma con un gancho en la mano, vuelve a la vida cuando una joven invoca accidentalmente.",1h 39min,"Candyman, el dominio de la mente"
70,"6,2",--,Richard Stanley,Richard Stanley,"Añade un argumento en tu idioma
A woman on the run from her abusive husband encounters a mysterious hitch-hiker.",1h 55min,El demonio del desierto
71,"5,4",36%,Albert BandCharles Band,Charles BandC. Courtney Joyner,"Un mal indescriptible quiere gobernar la Tierra, pero solo el misterioso hechicero Doctor Mordrid puede detenerlo.",1h 14min,Doctor Mordrid
72,"6,2",--,John Landis,Michael Wolk,Es una vampira que solo consume sangre de gente mala y se enamora de un policía encubierto.,1h 52min,Sangre fresca (Una chica insaciable)
73,"5,1",--,Richard Danus,Richard Danus,"Añade un argumento en tu idioma
A tough L.A. cop and the teen sister of the ballerina whose murder he's investigating become targeted by a sinister cult that secretly runs the city.",1h 38min,Persecución sin tregua
74,"5,4",--,Brett Leonard,Stephen KingBrett LeonardGimel Everett,Un hombre simple se convierte en un genio gracias a la informática.,1h 48min,El cortador de césped
75,"5,9",--,Alexander Cassini,Alexander Cassini,"Añade un argumento en tu idioma
A delusional misfit becomes suicidal when his favorite TV show is cancelled. An agent promises to make him a TV star if he kills certain people, so he becomes ""The Baby Mask Killer.""",1h 25min,Star Time
76,"5,8",--,Christoph Schlingensief,Christoph SchlingensiefOskar RoehlerUli Hanisch,"Alemania, justo después de la reunificación, la gente está fuera de control con un odio ciego hacia los inmigrantes. Un trabajador social y la familia polaca que debe llevar a un campo de inmigración son secuestrados.",1h 19min,Terror 2000 - Intensivstation Deutschland
77,"5,3",--,Shimako Sato,Edgar Allan PoeShimako SatoJane Corbett,"Añade un argumento en tu idioma
Condemned to life without end, and to an undying passion for a lost love he can never find, a vampire stalks a beautiful young woman.",1h 33min,Diario de un vampiro
78,"4,3",--,David Price,A L KatzGilbert AdlerStephen King,"Un periodista y su hijo viajan a Nebraska para investigar la misteriosa ciudad de Gatlin donde, sin que ellos lo sepan, una secta asesina de niños todavía espera en los campos de maíz.",1h 32min,Los chicos del maíz 2: El sacrificio final
79,"7,4",--,Sam Raimi,Sam RaimiIvan Raimi,"Un hombre es transportado accidentalmente al año 1300, donde debe luchar contra un ejército de muertos y recuperar el Necronomicón para poder regresar a casa.",1h 21min,El ejército de las tinieblas
80,"2,8",--,Fabrizio LaurentiJoe D'Amato,Joe D'AmatoRossella DrudiFabrizio Laurenti,"Añade un argumento en tu idioma
People from a small town are attacked by evil radioactive tree roots growing in the forest.",1h 34min,Contaminación 7
81,"4,5",--,Gary Graver,Mikel Angel,Una extraña mujer regenta una pensión cuyos inquilinos empiezan a morir o desaparecer. Ella sigue cobrando sus cheques de prestaciones del gobierno incluso después de que se han ido.,1h 35min,Evil Spirits
82,"6,3",--,Stefano Gabrini,Stefano GabriniRoberto Marafante,Young writer moves into a house that slowly sucks the energy out of his body.,1h 48min,Il gioco delle ombre
83,"5,4",--,Rusty Lemorande,Henry JamesRusty Lemorande,"Añade un argumento en tu idioma
Soon after settling into her new role as governess at the faraway and well-appointed Bly House, Jenny begins to suspect that her young charges, Flora and Miles, have seen something unimaginably sinister.",1h 35min,Una vuelta de tuerca
84,"6,0",--,Garth Maxwell,Garth MaxwellRex Pilgrim,"Jack and Dora, abandoned by their parents as babies, are desperate to find each other after years of adoption. Jack's young life has been spent with a sadistic family. Dora, whose life has been somewhat better, has developed extra-sensory powers which tell her that Jack's in danger and drives her to search for him.",1h 35min,Jack... Sé listo
85,"5,3",100%,Philip Brophy,Philip BrophyRod Bishop,"Añade un argumento en tu idioma
Residents of peaceful Pebbles Court, Homesville, are being used unknowingly as test experiments for a new 'Body Drug' that causes rapid body decomposition (melting skin etc.) and painful death.",1h 21min,Body Melt
86,"5,9",--,Brian Yuzna,John Penney,"Al haber sido testigo recientemente de los horribles resultados de un proyecto ultrasecreto para devolver la vida a los muertos, un joven angustiado le realiza la operación a su novia después de morir en un accidente de moto.",1h 37min,Mortal Zombie
87,"5,8",40%,Christophe GansShûsuke KanekoBrian Yuzna,Brent V. FriedmanChristophe GansKazunori Itô,"El escritor Lovecraft visita una biblioteca donde se encuentra el último ejemplar del Necronomicón. Tras irrumpir en una habitación cerrada donde está el volumen, lee tres historias de las páginas del libro, despertando un poderoso mal.",1h 36min,Necronomicon
88,"6,0",--,Abel Ferrara,Jack FinneyRaymond CistheriLarry Cohen,Una adolescente y su padre descubren que clones alienígenas están reemplazando a los humanos en una remota base militar estadounidense en Alabama.,1h 27min,Secuestradores de cuerpos (Body Snatchers)
89,"4,7",--,Craig Pryce,Robert C. Cooper,"Something is alive beneath the surface of the graveyard. Something with the power to destroy and the power to heal. One man, a cop, is determined to kill this mysterious creature. Another, a scientist, is determined to capture and save this miraculous being. Stalking the creature in it's subterranean habitat, neither man is aware of the battle they are about to start.... Leer todo",1h 27min,El cementerio
90,"4,6",--,Jeff Burr,Ivan ChachorniaConstantine ChachorniaAndrew Osborne,Unos adolescentes en busca de emociones resucitan a un demonio de su tumba y comienza un sangriento alboroto de venganza.,1h 28min,Pacto de sangre 2 - La maldición de la bruja
91,"5,1",38%,Ivan Nagy,Paul Hart-Wilden,"Añade un argumento en tu idioma
A decent-looking lad called Dennis Skinner rents an apartment in a couple's house, Kerry and Geoff. At night he roams the streets with a goodie-bag filled with knives looking for victims to skin, constantly followed by the hobbling, wobbling junkie Heidi who was mutilated by him and is now looking for revenge. Dennis is attracted to Kerry and wants to show her the rea... Leer todo",1h 28min,Skinner
92,"3,4",--,George Pavlou,Elliott Stein,"Añade un argumento en tu idioma
The Little Devils are mini-masters of mayhem, created by an evil scientist. Dr. Lionel discovers an ancient mudpot from Hell, returning home with samples of it. Unfortunately, he has been possessed, and begins to sculpt Gargoyles, later giving them life. Of course, they then go about killing people and wreaking havoc.",1h 40min,Esclavos del diablo
93,"5,0",--,Lucio Fulci,Lucio FulciDaniele StroppaPiero Regnoli,"Un padre de familia muere envenenado, y se encubre como una hemorragia estomacal, su espíritu regresa para encontrar a sus asesinos.",1h 31min,Voces del mas allá
94,"5,2",--,Pedro Carvajal,Pedro Carvajal,"Al final de los 40, una niña se escapa del internado donde la tiene su padre para ir a reunirse con su madre, y tras un tiempo con ella descubre por qué se separaron sus padres.",1h 27min,El baile de las ánimas
95,"3,2",--,Vadim Jean,John BrosnanVadim JeanRob Walker,"Añade un argumento en tu idioma
Dr. Stephanie Lyell works for Neurological Research, and is testing a seemingly safe personality-altering drug on Marc Gilmour a notorious Serial Killer. But when a pair of bizarre suicides occur at Dr. Lyell's apartment complex, Homicide Detective Terry Hamilton connects the mysterious deaths to the drug's diabolical side effects on Gilmour. Only after they too begin... Leer todo",1h 29min,El grito de la bestia
96,"4,7",--,Aaron Norris,Ian RabinAnthony RidioBrent V. Friedman,"Two Chicago cops (Chuck Norris, Calvin Levels) investigate a murder until they encounter an ancient demon.",1h 35min,El mensajero del infierno
97,"4,2",18%,Eric ParkinsonMatt ReevesOley Sassone,Eric ParkinsonVivian SchillingDavid DuBos,"Horror anthology about a psychiatrist who uses virtual reality to probe the minds of three unsuspecting patients, a paranoid woman home alone, a meek man with a roommate from hell (Paxton) and a man obsessed with his own death.",1h 38min,Future Shock
98,"5,2",--,Robert Golden,Peta LilyDavid GlassRobert Golden,"Añade un argumento en tu idioma
A power struggle occurs at a hospital where a murder has been committed.",1h 48min,Beg!
99,"4,5",--,Ruben Preuss,Miguel Tejada-FloresWilliam Valtos,"Añade un argumento en tu idioma
A woman psychologist, who specialises in research about twins, is haunted by her dead mothers ghost.",1h 32min,Muerte aparente
100,"5,2",--,Sam Shepard,Sam Shepard,"Añade un argumento en tu idioma
Mad with grief after the death of his Kiowa wife, Talbot awaits death under a tree with her body beside him. She begins to haunt him because he won't burn her. His father, who bought him the wife, thinks her sister might reason with him.",1h 42min,Lengua silenciosa
101,"6,8",--,Chuen-Yee Cha,Kai-Cheung ChungOi-Fan ChungKee-To Lam,"Añade un argumento en tu idioma
Based on a true story. A female bible student corresponds with a couple that is sent to prison after a goopy body is found in their apartment in a trunk filled with acid. After visiting the Wife, then the husband, she (Cecilia Yip) falls for him (Francis Ng) and begins to think that he is innocent. So she arranges for a defense team (with help from a catholic Church) ... Leer todo",1h 35min,Yung see kei on
102,"6,2",--,Fraser C. Heston,Stephen KingW.D. Richter,Se abre una nueva y misteriosa tienda en una pequeña ciudad que siempre parece abastecer los deseos más profundos de cada comprador con un precio mucho más elevado de lo esperado.,2h 1min,La tienda
103,"6,0",--,John Flynn,Brian OwensAndrew Kevin Walker,"Un adolescente forma parte de un videojuego donde mata a víctimas inocentes. Más tarde, esos asesinatos se vuelven reales.",1h 36min,Juego mortal
104,"5,6",--,Stephen Norrington,Stephen Norrington,"Una empresa de armamento experimenta para crear una máquina de matar mitad humana. Los experimentos acaban con varios muertos, causando el despido del genio tras el proyecto, que buscará venganza.",1h 39min,Máquina letal
105,"4,8",--,Carl Schenkel,Patrick CirilloBernard Sloane,"A small boy witnesses his brother being killed in surgery, grows up to become a monster with a scalpel.",1h 40min,Exquisitas ternuras
106,"6,3",--,Kenneth Branagh,Mary ShelleySteph LadyFrank Darabont,"El brillante Dr Frankenstein, científico heterodoxo, rechaza su creación y la Criatura escapa jurando vengarse.",2h 3min,Frankenstein de Mary Shelley
107,"6,0",64%,Michael Almereyda,Michael Almereyda,"This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are being hunted by Dr. Van Helsing and his hapless nephew. As in all good vampire movies, forces of love are pitted against forces of destruction.",1h 33min,Nadja
108,"5,9",90%,Kutlug Ataman,Kutlug Ataman,"Añade un argumento en tu idioma
Richie Hunter is an American who lives in Istanbul. He meets a stranger, Haldun, who gives him a note with directions. These lead him to visit an aristocrat called Lamia living in a small palace on the Bosphorus and Richie finds himself caught up in the intrigues of Lamia's household.",1h 23min,Dark Waters
109,"6,4",--,Wes Craven,Wes Craven,"Una fuerza demoníaca ha escogido a Freddy Krueger como su portal hacia el mundo real, y Nancy intenta detenerlo una vez más.",1h 52min,La nueva pesadilla de Wes Craven
110,"7,1",--,John Carpenter,Michael De Luca,Un investigador de seguros sospecha del impacto que los libros de terror de cierto autor tienen en su audiencia.,1h 35min,En la boca del miedo
